"project";"link";"area";"price_with_discount";"price_without_discount";"flat_id";"floor";"building_name";"section_number";"section_floors_count"
"Республики 205";"https://tyumen.brusnika.ru/flat/48192/";"167,9";"21020000";"26280000";"48192";"16";"Дом 2";"3";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56285/";"139,1";"21060000";"26330000";"56285";"2";"Дом 1";"5";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/42882/";"139,1";"21110000";"28140000";"42882";"1";"Дом 9";"3";"9"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44297/";"169,9";"21160000";"26450000";"44297";"1";"Дом у озера 2";"9";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44402/";"169,9";"21160000";"26450000";"44402";"1";"Дом у озера 2";"9";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56301/";"133,5";"21190000";"24930000";"56301";"7";"Дом 2";"2";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60093/";"156,8";"21210000";"24950000";"60093";"1";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44324/";"170,7";"21250000";"26560000";"44324";"1";"Дом у озера 2";"9";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44328/";"170,7";"21410000";"26760000";"44328";"1";"Дом у озера 2";"9";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60082/";"159";"21490000";"25280000";"60082";"1";"Дом у озера 3";"6";"4"
"Речной порт";"https://tyumen.brusnika.ru/flat/67933/";"174,1";"21610000";"27010000";"67933";"8";"Дом 4";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/51641/";"177,5";"21670000";"27090000";"51641";"15";"Дом 5-2";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/67937/";"175";"21700000";"27130000";"67937";"10";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54691/";"136,3";"21780000";"25620000";"54691";"2";"Дом 2";"8";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67934/";"175,6";"21780000";"27230000";"67934";"8";"Дом 4";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60150/";"162,6";"21910000";"25780000";"60150";"1";"Дом у озера 3";"2";"2"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44384/";"174,8";"21960000";"27450000";"44384";"1";"Дом у озера 2";"8";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60122/";"163,7";"22070000";"25970000";"60122";"3";"Дом у озера 3";"6";"4"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54674/";"140,4";"22230000";"26150000";"54674";"2";"Дом 2";"10";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60098/";"165,4";"22280000";"26210000";"60098";"3";"Дом у озера 3";"6";"4"
"Речной порт";"https://tyumen.brusnika.ru/flat/49506/";"132,9";"22390000";"29850000";"49506";"8";"Дом 8";"4";""
"Республики 205";"https://tyumen.brusnika.ru/flat/56440/";"186,7";"22490000";"28110000";"56440";"3";"Дом 3-1";"2";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60139/";"170,6";"22790000";"26810000";"60139";"1";"Дом у озера 3";"1";"2"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60078/";"170,4";"22910000";"26950000";"60078";"1";"Дом у озера 3";"2";"2"
"Зарека";"https://tyumen.brusnika.ru/flat/69619/";"193,5";"23150000";"28940000";"69619";"7";"Дом 5-2";"6";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44383/";"188,7";"23310000";"29140000";"44383";"1";"Дом у озера 2";"2";""
"Речной порт";"https://tyumen.brusnika.ru/flat/67930/";"185,1";"23380000";"29230000";"67930";"10";"Дом 4";"3";"10"
"Речной порт";"https://tyumen.brusnika.ru/flat/27646/";"122,8";"";"23650000";"27646";"1";"Дом 1";"6";"9"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23245/";"85,1";"23800000";"26740000";"23245";"4";"Дом 2";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/62476/";"151,6";"23920000";"28140000";"62476";"8";"Дом 2";"6";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54688/";"153";"24130000";"28390000";"54688";"2";"Дом 2";"9";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/54162/";"197,5";"24380000";"30470000";"54162";"7";"Дом 4";"5";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54677/";"155,8";"24570000";"28900000";"54677";"2";"Дом 2";"1";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/42949/";"169,5";"24590000";"32790000";"42949";"1";"Дом 9";"4";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67176/";"160,5";"24770000";"27520000";"67176";"7";"Дом 2-1";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60144/";"185,4";"24780000";"29150000";"60144";"3";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60086/";"186";"24840000";"29220000";"60086";"8";"Урбан-вилла 1";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54686/";"136";"24990000";"29400000";"54686";"7";"Дом 2";"9";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/61195/";"139,6";"25810000";"34410000";"61195";"5";"Дом 9";"1";"5"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44346/";"213,7";"26130000";"32660000";"44346";"1";"Дом у озера 2";"10";""
"Речной порт";"https://tyumen.brusnika.ru/flat/44531/";"214,3";"26450000";"35270000";"44531";"1";"Дом 8";"6";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49613/";"178,9";"26790000";"33490000";"49613";"7";"Дом 1";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50048/";"179,7";"26900000";"33620000";"50048";"8";"Дом 1";"5";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54815/";"174,6";"27390000";"32220000";"54815";"7";"Дом 2";"1";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/66348/";"227,9";"27980000";"34980000";"66348";"10";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54702/";"179,7";"28180000";"33150000";"54702";"7";"Дом 2";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60141/";"220,8";"29240000";"34400000";"60141";"2";"Дом у озера 3";"1";"2"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60106/";"221";"29270000";"34440000";"60106";"2";"Дом у озера 3";"2";"2"
"Речной порт";"https://tyumen.brusnika.ru/flat/49507/";"159,7";"29380000";"39170000";"49507";"6";"Дом 8";"6";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60121/";"223";"29480000";"34680000";"60121";"2";"Дом у озера 3";"2";"2"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60115/";"221,7";"29940000";"35220000";"60115";"2";"Дом у озера 3";"1";"2"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56148/";"205,5";"30620000";"38270000";"56148";"7";"Дом 1";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58258/";"196,5";"30700000";"36120000";"58258";"7";"Дом 2";"8";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56855/";"197,1";"30800000";"36230000";"56855";"7";"Дом 2";"9";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/58429/";"180,1";"31370000";"41830000";"58429";"5";"Дом 8";"7";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54723/";"178,4";"32500000";"38240000";"54723";"8";"Дом 2";"6";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49650/";"221,9";"32980000";"41220000";"49650";"7";"Дом 1";"3";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56288/";"257,2";"38060000";"47570000";"56288";"8";"Дом 1";"5";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23219/";"226";"47760000";"54900000";"23219";"8";"Дом 2";"2";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/26500/";"246,3";"54070000";"65150000";"26500";"8";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23234/";"253,2";"55490000";"66860000";"23234";"8";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23281/";"259,7";"55880000";"67320000";"23281";"7";"Дом 3";"1";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23282/";"310";"66140000";"79690000";"23282";"7";"Дом 3";"2";"7"
