"project";"link";"area";"price_with_discount";"price_without_discount";"flat_id";"floor";"building_name";"section_number";"section_floors_count"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56282/";"88,2";"";"16450000";"56282";"5";"Дом 1";"4";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/58417/";"107";"";"16450000";"58417";"1";"Дом 4";"8";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54233/";"88,2";"";"16460000";"54233";"6";"Дом 1";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56783/";"90,9";"";"16460000";"56783";"5";"Дом 2";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/52865/";"107,2";"";"16470000";"52865";"2";"Дом 1";"4";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56087/";"107,3";"";"16660000";"56087";"9";"Дом 3-1";"1";"18"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56777/";"94,1";"";"16670000";"56777";"7";"Дом 2";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54682/";"104,1";"";"16750000";"54682";"2";"Дом 2";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/43823/";"151";"";"16780000";"43823";"15";"Дом 1";"6";"15"
"Республики 205";"https://tyumen.brusnika.ru/flat/56458/";"137,1";"";"16790000";"56458";"8";"Дом 3-1";"8";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60085/";"90,2";"";"16790000";"60085";"2";"Урбан-вилла 1";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72268/";"96";"";"16820000";"72268";"7";"Дом 6-2";"3";"18"
"Республики 205";"https://tyumen.brusnika.ru/flat/56082/";"137,7";"";"16850000";"56082";"8";"Дом 3-1";"4";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48200/";"124,6";"";"16860000";"48200";"10";"Дом 2";"3";"16"
"Республики 205";"https://tyumen.brusnika.ru/flat/48190/";"125,1";"";"16860000";"48190";"6";"Дом 2";"3";"16"
"Зарека";"https://tyumen.brusnika.ru/flat/67237/";"111,3";"";"16900000";"67237";"8";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/54153/";"110,9";"";"16910000";"54153";"2";"Дом 4";"7";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54242/";"110,4";"";"16920000";"54242";"2";"Дом 1";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/56385/";"138,7";"";"16970000";"56385";"8";"Дом 3-1";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56865/";"105,5";"";"16970000";"56865";"2";"Дом 2";"7";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67144/";"119,6";"";"16970000";"67144";"7";"Дом 2-1";"7";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/72298/";"99,5";"";"16980000";"72298";"5";"Дом 6-2";"1";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/37738/";"109,5";"";"17000000";"37738";"1";"Дом 7";"2";""
"Республики 205";"https://tyumen.brusnika.ru/flat/56099/";"136,5";"";"17020000";"56099";"8";"Дом 3-1";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67039/";"119,3";"";"17040000";"67039";"7";"Дом 2-1";"7";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/54173/";"123,2";"";"17060000";"54173";"2";"Дом 4";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66318/";"94,3";"";"17060000";"66318";"4";"Урбан-вилла 1";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66346/";"94,3";"";"17060000";"66346";"6";"Урбан-вилла 1";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/66353/";"94,3";"";"17070000";"66353";"7";"Урбан-вилла 1";"1";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/48196/";"146,1";"";"17140000";"48196";"7";"Дом 2";"5";"7"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48878/";"142,7";"";"17140000";"48878";"8";"Дом 10";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/56113/";"119";"";"17140000";"56113";"2";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56773/";"106,2";"";"17170000";"56773";"7";"Дом 2";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67117/";"126,8";"";"17210000";"67117";"2";"Дом 2-1";"5";"16"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60079/";"117,4";"";"17250000";"60079";"4";"Дом у озера 3";"6";"4"
"Зарека";"https://tyumen.brusnika.ru/flat/67197/";"116";"";"17250000";"67197";"6";"Дом 2-1";"2";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67077/";"123,7";"";"17260000";"67077";"2";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/54987/";"106,2";"";"17260000";"54987";"2";"Дом 4";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/69614/";"158,9";"17280000";"19010000";"69614";"8";"Дом 5-2";"4";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67118/";"112,8";"";"17300000";"67118";"6";"Дом 2-1";"2";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72159/";"107";"";"17300000";"72159";"3";"Дом 6-2";"2";"12"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56787/";"109,8";"";"17370000";"56787";"2";"Дом 2";"2";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67233/";"109,5";"";"17430000";"67233";"8";"Дом 2-1";"2";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/51643/";"140,4";"";"17430000";"51643";"15";"Дом 5-2";"1";"16"
"Дом у озера";"https://tyumen.brusnika.ru/flat/71656/";"130,3";"";"17430000";"71656";"8";"Дом у озера 3";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72259/";"101,5";"";"17440000";"72259";"4";"Дом 6-2";"1";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67149/";"120,7";"";"17510000";"67149";"6";"Дом 2-1";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/54136/";"133";"";"17520000";"54136";"1";"Дом 4";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44411/";"139,9";"";"17550000";"44411";"1";"Дом у озера 2";"5";""
"Зарека";"https://tyumen.brusnika.ru/flat/51613/";"141,4";"";"17570000";"51613";"7";"Дом 5-2";"6";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56851/";"91,7";"";"17620000";"56851";"2";"Дом 1";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/62910/";"110,1";"";"17650000";"62910";"2";"Дом 2";"7";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48241/";"166";"17720000";"19260000";"48241";"7";"Дом 2";"5";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/71362/";"88,9";"";"17720000";"71362";"8";"Дом 4";"1";"8"
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/48879/";"144,7";"";"17730000";"48879";"8";"Дом 10";"2";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60094/";"115,8";"";"17730000";"60094";"1";"Дом у озера 3";"3";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56291/";"116";"";"17730000";"56291";"5";"Дом 1";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54225/";"116";"";"17730000";"54225";"4";"Дом 1";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/37794/";"104,8";"";"17760000";"37794";"8";"Дом 7";"3";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60151/";"108,1";"";"17770000";"60151";"1";"Урбан-вилла 1";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/71374/";"88,9";"";"17770000";"71374";"9";"Дом 4";"8";"9"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44378/";"142";"";"17780000";"44378";"8";"Дом у озера 2";"5";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56147/";"116";"";"17780000";"56147";"8";"Дом 1";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/72204/";"99,5";"";"17800000";"72204";"17";"Дом 6-2";"3";"18"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44356/";"135,1";"";"17860000";"44356";"8";"Дом у озера 2";"7";""
"Речной порт";"https://tyumen.brusnika.ru/flat/71366/";"80,3";"";"17860000";"71366";"8";"Дом 4";"1";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/59282/";"139,5";"";"17900000";"59282";"1";"Дом у озера 2";"7";""
"Октябрьский на Туре";"https://tyumen.brusnika.ru/flat/40132/";"145,7";"";"17910000";"40132";"1";"Дом 7-1";"2";"17"
"Речной порт";"https://tyumen.brusnika.ru/flat/65628/";"143,1";"";"17940000";"65628";"2";"Дом 4";"5";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54666/";"92";"";"17960000";"54666";"4";"Дом 2";"10";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/58251/";"112,2";"";"17980000";"58251";"2";"Дом 2";"6";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/42911/";"102,1";"";"17990000";"42911";"1";"Дом 9";"4";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54712/";"112,4";"";"18010000";"54712";"2";"Дом 2";"5";"11"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49609/";"96,1";"";"18030000";"49609";"3";"Дом 1";"3";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54730/";"112,6";"";"18050000";"54730";"2";"Дом 2";"6";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/58428/";"90,6";"";"18080000";"58428";"5";"Дом 9";"1";"5"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/57303/";"72,6";"18100000";"24800000";"57303";"3";"Дом 2";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/50190/";"97,7";"";"18110000";"50190";"5";"Дом 9";"2";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/37836/";"109,6";"";"18110000";"37836";"1";"Дом 7";"1";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54705/";"113,3";"";"18140000";"54705";"2";"Дом 2";"3";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67174/";"132,3";"";"18140000";"67174";"2";"Дом 2-1";"3";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/47950/";"143,5";"";"18140000";"47950";"8";"Дом у озера 2";"7";""
"1А Первомайская";"https://tyumen.brusnika.ru/flat/65948/";"73,5";"18180000";"24900000";"65948";"4";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/43480/";"72,6";"18250000";"25000000";"43480";"5";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/43486/";"72,3";"18250000";"25000000";"43486";"7";"Дом 2";"1";"8"
"Зарека";"https://tyumen.brusnika.ru/flat/67296/";"148,1";"";"18340000";"67296";"7";"Дом 2-1";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60091/";"130,3";"";"18360000";"60091";"8";"Дом у озера 3";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60153/";"112,2";"";"18360000";"60153";"8";"Дом у озера 3";"3";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67922/";"146,9";"";"18400000";"67922";"7";"Дом 4";"5";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48269/";"146,4";"";"18450000";"48269";"7";"Дом 2";"7";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50043/";"97,4";"";"18450000";"50043";"2";"Дом 1";"3";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/51641/";"177,5";"18460000";"21670000";"51641";"15";"Дом 5-2";"1";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/37756/";"134";"";"18480000";"37756";"4";"Дом 7";"2";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56842/";"117,4";"";"18500000";"56842";"2";"Дом 1";"3";"7"
"Республики 205";"https://tyumen.brusnika.ru/flat/48192/";"168,9";"18520000";"21020000";"48192";"16";"Дом 2";"3";"16"
"Речной порт";"https://tyumen.brusnika.ru/flat/54147/";"147,8";"";"18520000";"54147";"1";"Дом 4";"7";"10"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44307/";"144,3";"";"18620000";"44307";"4";"Дом у озера 2";"6";""
"Республики 205";"https://tyumen.brusnika.ru/flat/48232/";"148,1";"";"18660000";"48232";"7";"Дом 2";"5";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/52939/";"157";"";"18660000";"52939";"8";"Дом 5-2";"4";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49638/";"96,1";"";"18680000";"49638";"4";"Дом 1";"3";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/72042/";"149,5";"";"18840000";"72042";"1";"Дом 4";"8";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67102/";"128,2";"";"18900000";"67102";"2";"Дом 2-1";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72148/";"104,2";"";"18940000";"72148";"15";"Дом 6-2";"3";"18"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44359/";"153,6";"";"19060000";"44359";"1";"Дом у озера 2";"9";""
"Речной порт";"https://tyumen.brusnika.ru/flat/73319/";"140,1";"";"19090000";"73319";"8";"Дом 8";"4";""
"Республики 205";"https://tyumen.brusnika.ru/flat/48273/";"166";"";"19250000";"48273";"7";"Дом 2";"7";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/72196/";"101,8";"";"19270000";"72196";"5";"Дом 6-2";"2";"12"
"Речной порт";"https://tyumen.brusnika.ru/flat/37780/";"141,8";"";"19400000";"37780";"4";"Дом 7";"3";""
"Зарека";"https://tyumen.brusnika.ru/flat/67075/";"147,4";"";"19460000";"67075";"2";"Дом 2-1";"2";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/67014/";"55,2";"19570000";"21990000";"67014";"4";"Дом 2";"1";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/66316/";"117,4";"";"19700000";"66316";"5";"Дом 9";"5";"5"
"Речной порт";"https://tyumen.brusnika.ru/flat/72180/";"104,2";"";"19770000";"72180";"14";"Дом 6-2";"3";"18"
"Зарека";"https://tyumen.brusnika.ru/flat/69620/";"166,9";"";"19900000";"69620";"7";"Дом 5-2";"6";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67928/";"160,1";"";"19980000";"67928";"9";"Дом 4";"6";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/42883/";"127,1";"";"20100000";"42883";"1";"Дом 9";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/67122/";"139,4";"";"20100000";"67122";"7";"Дом 2-1";"6";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67187/";"139,6";"";"20120000";"67187";"7";"Дом 2-1";"6";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67957/";"161,8";"";"20170000";"67957";"9";"Дом 4";"6";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49598/";"116";"";"20180000";"49598";"3";"Дом 1";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/70403/";"126,8";"";"20210000";"70403";"7";"Дом 2";"3";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/58430/";"118";"";"20220000";"58430";"8";"Дом 9";"3";"9"
"Зарека";"https://tyumen.brusnika.ru/flat/65614/";"173,7";"";"20230000";"65614";"3";"Дом 5-1";"1";"25"
"Зарека";"https://tyumen.brusnika.ru/flat/57175/";"173,7";"";"20240000";"57175";"3";"Дом 5-1";"1";"25"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60149/";"131";"";"20250000";"60149";"3";"Дом у озера 3";"6";"4"
"Зарека";"https://tyumen.brusnika.ru/flat/67082/";"149,6";"";"20250000";"67082";"2";"Дом 2-1";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60129/";"149,4";"";"20300000";"60129";"1";"Дом у озера 3";"6";"4"
"Речной порт";"https://tyumen.brusnika.ru/flat/72144/";"107,4";"";"20360000";"72144";"8";"Дом 6-2";"1";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/67954/";"164";"";"20410000";"67954";"2";"Дом 4";"4";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60112/";"150,7";"";"20450000";"60112";"7";"Дом у озера 3";"5";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/73317/";"121,1";"";"20450000";"73317";"5";"Дом 9";"5";"5"
"Речной порт";"https://tyumen.brusnika.ru/flat/72160/";"102,8";"";"20490000";"72160";"11";"Дом 6-2";"2";"12"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60105/";"152,2";"";"20640000";"60105";"1";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60135/";"135,8";"";"20690000";"60135";"7";"Дом у озера 3";"5";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/72228/";"117,6";"";"20690000";"72228";"13";"Дом 6-2";"3";"18"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44352/";"168,2";"";"20770000";"44352";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44362/";"168,2";"";"20770000";"44362";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60126/";"140,7";"";"20810000";"60126";"3";"Дом у озера 3";"6";"4"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54667/";"131";"";"20810000";"54667";"2";"Дом 2";"10";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44388/";"169";"";"20860000";"44388";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44341/";"169";"";"20860000";"44341";"1";"Дом у озера 2";"10";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60128/";"154,7";"";"20960000";"60128";"8";"Дом у озера 3";"3";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56285/";"139,1";"";"21060000";"56285";"2";"Дом 1";"5";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72260/";"119,2";"";"21070000";"72260";"8";"Дом 6-2";"1";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/42882/";"139,1";"";"21110000";"42882";"1";"Дом 9";"3";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/73322/";"159,5";"";"21140000";"73322";"6";"Дом 8";"6";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44297/";"169,9";"";"21160000";"44297";"1";"Дом у озера 2";"9";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/44402/";"169,9";"";"21160000";"44402";"1";"Дом у озера 2";"9";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60093/";"156,8";"";"21210000";"60093";"1";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44324/";"170,7";"";"21250000";"44324";"1";"Дом у озера 2";"9";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54702/";"179,7";"21290000";"28180000";"54702";"7";"Дом 2";"7";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44328/";"170,7";"";"21410000";"44328";"1";"Дом у озера 2";"9";""
"Речной порт";"https://tyumen.brusnika.ru/flat/43501/";"166,1";"";"21420000";"43501";"6";"Дом 8";"2";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60082/";"159";"";"21490000";"60082";"1";"Дом у озера 3";"6";"4"
"Речной порт";"https://tyumen.brusnika.ru/flat/67933/";"174,1";"";"21610000";"67933";"8";"Дом 4";"4";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/67937/";"175";"";"21700000";"67937";"10";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54691/";"136,3";"";"21780000";"54691";"2";"Дом 2";"8";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/67934/";"175,6";"";"21780000";"67934";"8";"Дом 4";"4";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72158/";"131,1";"";"21810000";"72158";"1";"Дом 6-2";"3";"18"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54688/";"153";"21900000";"24130000";"54688";"2";"Дом 2";"9";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60150/";"162,6";"";"21910000";"60150";"1";"Дом у озера 3";"2";"2"
"Речной порт";"https://tyumen.brusnika.ru/flat/73318/";"167";"";"22000000";"73318";"7";"Дом 8";"3";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60122/";"163,7";"";"22070000";"60122";"3";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44384/";"174,8";"";"22080000";"44384";"1";"Дом у озера 2";"8";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56287/";"181,2";"22120000";"27120000";"56287";"15";"Дом 1";"1";"16"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54674/";"140,4";"";"22230000";"54674";"2";"Дом 2";"10";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60098/";"165,4";"";"22280000";"60098";"3";"Дом у озера 3";"6";"4"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54677/";"155,8";"22350000";"24570000";"54677";"2";"Дом 2";"1";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/49506/";"132,9";"";"22390000";"49506";"8";"Дом 8";"4";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/50048/";"179,7";"22460000";"26900000";"50048";"8";"Дом 1";"5";"8"
"Республики 205";"https://tyumen.brusnika.ru/flat/56440/";"186,7";"";"22490000";"56440";"3";"Дом 3-1";"2";"8"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60139/";"170,6";"";"22790000";"60139";"1";"Дом у озера 3";"1";"2"
"Речной порт";"https://tyumen.brusnika.ru/flat/72246/";"118,3";"";"22840000";"72246";"10";"Дом 6-2";"2";"12"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49613/";"178,9";"22890000";"26790000";"49613";"7";"Дом 1";"2";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/72247/";"140,3";"";"22890000";"72247";"1";"Дом 6-2";"1";"9"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60078/";"170,4";"";"22910000";"60078";"1";"Дом у озера 3";"2";"2"
"Зарека";"https://tyumen.brusnika.ru/flat/69619/";"193,5";"";"23150000";"69619";"7";"Дом 5-2";"6";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44383/";"188,7";"";"23310000";"44383";"1";"Дом у озера 2";"2";""
"Речной порт";"https://tyumen.brusnika.ru/flat/67930/";"185,1";"";"23380000";"67930";"10";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54817/";"150,1";"";"23770000";"54817";"6";"Дом 2";"2";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23245/";"85,1";"23800000";"26740000";"23245";"4";"Дом 2";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56148/";"205,5";"23820000";"30620000";"56148";"7";"Дом 1";"2";"7"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/62476/";"151,6";"";"23920000";"62476";"8";"Дом 2";"6";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/72040/";"194,7";"";"24050000";"72040";"1";"Дом 4";"8";"9"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54815/";"174,6";"24130000";"27390000";"54815";"7";"Дом 2";"1";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/54162/";"197,5";"";"24380000";"54162";"7";"Дом 4";"5";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/72253/";"143,7";"";"24510000";"72253";"7";"Дом 6-2";"1";"9"
"Речной порт";"https://tyumen.brusnika.ru/flat/42949/";"169,5";"";"24590000";"42949";"1";"Дом 9";"4";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60144/";"185,4";"";"24780000";"60144";"3";"Дом у озера 3";"6";"4"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60086/";"186";"";"24840000";"60086";"8";"Урбан-вилла 1";"1";"8"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/54686/";"136";"";"24990000";"54686";"7";"Дом 2";"9";"7"
"Зарека";"https://tyumen.brusnika.ru/flat/67176/";"160,5";"";"25140000";"67176";"7";"Дом 2-1";"7";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/61195/";"139,6";"";"25810000";"61195";"5";"Дом 9";"1";"5"
"Дом у озера";"https://tyumen.brusnika.ru/flat/44346/";"213,7";"";"26130000";"44346";"1";"Дом у озера 2";"10";""
"Речной порт";"https://tyumen.brusnika.ru/flat/44531/";"214,3";"";"26450000";"44531";"1";"Дом 8";"6";""
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56855/";"197,1";"27010000";"30800000";"56855";"7";"Дом 2";"9";"7"
"Речной порт";"https://tyumen.brusnika.ru/flat/66348/";"227,9";"";"27980000";"66348";"10";"Дом 4";"3";"10"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/49650/";"221,9";"28600000";"32980000";"49650";"7";"Дом 1";"3";"7"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60141/";"220,8";"";"29240000";"60141";"2";"Дом у озера 3";"1";"2"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60106/";"221";"";"29270000";"60106";"2";"Дом у озера 3";"2";"2"
"Речной порт";"https://tyumen.brusnika.ru/flat/49507/";"159,7";"";"29380000";"49507";"6";"Дом 8";"6";""
"Дом у озера";"https://tyumen.brusnika.ru/flat/60121/";"223";"";"29480000";"60121";"2";"Дом у озера 3";"2";"2"
"Дом у озера";"https://tyumen.brusnika.ru/flat/60115/";"221,7";"";"29940000";"60115";"2";"Дом у озера 3";"1";"2"
"Кварталы «На Минской»";"https://tyumen.brusnika.ru/flat/56288/";"257,2";"30290000";"38060000";"56288";"8";"Дом 1";"5";"8"
"Речной порт";"https://tyumen.brusnika.ru/flat/73321/";"179,6";"";"31190000";"73321";"5";"Дом 8";"1";""
"Речной порт";"https://tyumen.brusnika.ru/flat/58429/";"180,1";"";"31370000";"58429";"5";"Дом 8";"7";""
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23219/";"226";"47760000";"54900000";"23219";"8";"Дом 2";"2";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/26500/";"246,3";"54070000";"65150000";"26500";"8";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23234/";"253,2";"55490000";"66860000";"23234";"8";"Дом 2";"1";"8"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23281/";"259,7";"55880000";"67320000";"23281";"7";"Дом 3";"1";"7"
"1А Первомайская";"https://tyumen.brusnika.ru/flat/23282/";"310";"66140000";"79690000";"23282";"7";"Дом 3";"2";"7"
